,firm1,firm2,sim
1495,INTC,EXAR,0.225759768452
1496,INTC,FCS,0.228996909244
1497,INTC,FNSR,0.234261010538
1498,INTC,FORM,0.143459915612
1499,INTC,IDTI,0.20421278115
1500,INTC,INTC,1.0
1501,INTC,ISIL,0.214010507881
1502,INTC,ISSI,0.210965867829
1503,INTC,IXYS,0.221527777778
1504,INTC,KOPN,0.174739863653
1505,INTC,LLTC,0.186657681941
1506,INTC,LPTH,0.206817016914
1507,INTC,LSCC,0.173262032086
1508,INTC,MCHP,0.213444857497
1509,INTC,MOSY,0.227014376463
1510,INTC,MRVC,0.228501892915
1511,INTC,MSCC,0.216585365854
1512,INTC,MU,0.216879623403
1513,INTC,MXIM,0.208390646492
1514,INTC,NVDA,0.19520174482
1515,INTC,OCLR,0.142692750288
1516,INTC,ON,0.209407665505
1517,INTC,OSIS,0.192996967191
1518,INTC,OVTI,0.219953901877
1519,INTC,PLAB,0.112261146497
1520,INTC,PMCS,0.221641561635
1521,INTC,POWI,0.181597222222
1522,INTC,PXLW,0.169285714286
1523,INTC,QUIK,0.198519040903
1524,INTC,RMBS,0.217828900072
1525,INTC,SIGM,0.2
1526,INTC,SLAB,0.234067897558
1527,INTC,SMTC,0.216197666438
1528,INTC,SUNE,0.203996132775
1529,INTC,SWKS,0.19921736037
1530,INTC,TSRA,0.129120879121
1531,INTC,TXN,0.14330585002
1532,INTC,VIAV,0.24060324826
1533,INTC,XLNX,0.246461857094
1534,ISIL,ADI,0.236429433052
1535,ISIL,AFOP,0.172566371681
1536,ISIL,ALTR,0.225490196078
1537,ISIL,AMAT,0.160407725322
1538,ISIL,AMCC,0.221883173496
1539,ISIL,AMD,0.232673267327
1540,ISIL,AMKR,0.200900393922
1541,ISIL,ANAD,0.216533583842
1542,ISIL,ATML,0.234693877551
1543,ISIL,AXTI,0.1876114082
1544,ISIL,BRCM,0.231561598681
1545,ISIL,CCMP,0.185866983373
1546,ISIL,CEVA,0.195108984583
1547,ISIL,CREE,0.200319233839
1548,ISIL,CRUS,0.214866434379
1549,ISIL,CY,0.219031993437
1550,ISIL,DIOD,0.211133400201
1551,ISIL,DSPG,0.200732600733
1552,ISIL,EMAN,0.189050470488
1553,ISIL,EMKR,0.182766022692
1554,ISIL,EXAR,0.20350877193
1555,ISIL,FCS,0.224753227031
1556,ISIL,FNSR,0.185441941075
1557,ISIL,FORM,0.162333544705
1558,ISIL,IDTI,0.240245261984
1559,ISIL,INTC,0.214010507881
1560,ISIL,ISIL,1.0
1561,ISIL,ISSI,0.239795918367
1562,ISIL,IXYS,0.235662148071
1563,ISIL,KOPN,0.193041526375
1564,ISIL,LLTC,0.208142493639
1565,ISIL,LPTH,0.153920933247
1566,ISIL,LSCC,0.195203569437
1567,ISIL,MCHP,0.197146562905
1568,ISIL,MOSY,0.19243498818
1569,ISIL,MRVC,0.174334140436
1570,ISIL,MSCC,0.202690166976
1571,ISIL,MU,0.190843373494
1572,ISIL,MXIM,0.207142857143
1573,ISIL,NVDA,0.189549749861
1574,ISIL,OCLR,0.16475826972
1575,ISIL,ON,0.265940054496
1576,ISIL,OSIS,0.16875
1577,ISIL,OVTI,0.199906147349
1578,ISIL,PLAB,0.151048951049
1579,ISIL,PMCS,0.210796915167
1580,ISIL,POWI,0.19755708975
1581,ISIL,PXLW,0.203169213356
1582,ISIL,QUIK,0.208266237252
1583,ISIL,RMBS,0.203007518797
1584,ISIL,SIGM,0.194869264924
1585,ISIL,SLAB,0.211484027497
1586,ISIL,SMTC,0.234415249871
1587,ISIL,SUNE,0.181195801004
1588,ISIL,SWKS,0.21875
1589,ISIL,TSRA,0.157295850067
1590,ISIL,TXN,0.160526315789
1591,ISIL,VIAV,0.168661285834
1592,ISIL,XLNX,0.21270310192
1593,ISSI,ADI,0.24448767834
1594,ISSI,AFOP,0.187327823691
1595,ISSI,ALTR,0.264705882353
1596,ISSI,AMAT,0.159817351598
1597,ISSI,AMCC,0.241635687732
1598,ISSI,AMD,0.261497326203
1599,ISSI,AMKR,0.231857318573
1600,ISSI,ANAD,0.211330049261
1601,ISSI,ATML,0.24135839903
1602,ISSI,AXTI,0.231891103549
1603,ISSI,BRCM,0.214103653356
1604,ISSI,CCMP,0.2
1605,ISSI,CEVA,0.212485681558
1606,ISSI,CREE,0.19476744186
1607,ISSI,CRUS,0.232882328823
1608,ISSI,CY,0.239528795812
1609,ISSI,DIOD,0.236599891716
1610,ISSI,DSPG,0.213184271396
1611,ISSI,EMAN,0.197558770344
1612,ISSI,EMKR,0.183608640407
1613,ISSI,EXAR,0.229617304493
1614,ISSI,FCS,0.206157443492
1615,ISSI,FNSR,0.183945284377
1616,ISSI,FORM,0.202826855124
1617,ISSI,IDTI,0.241992882562
1618,ISSI,INTC,0.210965867829
1619,ISSI,ISIL,0.239795918367
1620,ISSI,ISSI,1.0
1621,ISSI,IXYS,0.237016574586
1622,ISSI,KOPN,0.213503649635
1623,ISSI,LLTC,0.229714912281
1624,ISSI,LPTH,0.170249061754
1625,ISSI,LSCC,0.233599019007
1626,ISSI,MCHP,0.212873563218
1627,ISSI,MOSY,0.240788790867
1628,ISSI,MRVC,0.182608695652
1629,ISSI,MSCC,0.198053527981
1630,ISSI,MU,0.237440507668
1631,ISSI,MXIM,0.229372937294
1632,ISSI,NVDA,0.232515337423
1633,ISSI,OCLR,0.178918169209
1634,ISSI,ON,0.24052065648
1635,ISSI,OSIS,0.173661917597
1636,ISSI,OVTI,0.242191500256
1637,ISSI,PLAB,0.181747269891
1638,ISSI,PMCS,0.214511041009
1639,ISSI,POWI,0.233449477352
1640,ISSI,PXLW,0.198918269231
1641,ISSI,QUIK,0.240491515506
1642,ISSI,RMBS,0.239858906526
1643,ISSI,SIGM,0.214096449391
1644,ISSI,SLAB,0.216560509554
1645,ISSI,SMTC,0.25138121547
1646,ISSI,SUNE,0.201466992665
1647,ISSI,SWKS,0.227699530516
1648,ISSI,TSRA,0.188988095238
1649,ISSI,TXN,0.175665946724
1650,ISSI,VIAV,0.177083333333
1651,ISSI,XLNX,0.25376344086
1652,IXYS,ADI,0.239386792453
1653,IXYS,AFOP,0.19038701623
1654,IXYS,ALTR,0.24222737819
1655,IXYS,AMAT,0.183226495726
1656,IXYS,AMCC,0.279695203944
1657,IXYS,AMD,0.254689042448
1658,IXYS,AMKR,0.215795328142
1659,IXYS,ANAD,0.255703422053
1660,IXYS,ATML,0.25
1661,IXYS,AXTI,0.236686390533
1662,IXYS,BRCM,0.207704527403
1663,IXYS,CCMP,0.19266589057
1664,IXYS,CEVA,0.192946058091
1665,IXYS,CREE,0.24847001224
1666,IXYS,CRUS,0.23213595983
1667,IXYS,CY,0.244956772334
1668,IXYS,DIOD,0.258031616522
1669,IXYS,DSPG,0.222018348624
1670,IXYS,EMAN,0.222797927461
1671,IXYS,EMKR,0.214729645743
1672,IXYS,EXAR,0.239731437599
1673,IXYS,FCS,0.234186746988
1674,IXYS,FNSR,0.228157056951
1675,IXYS,FORM,0.181077694236
1676,IXYS,IDTI,0.228155339806
1677,IXYS,INTC,0.221527777778
1678,IXYS,ISIL,0.235662148071
1679,IXYS,ISSI,0.237016574586
1680,IXYS,IXYS,1.0
1681,IXYS,KOPN,0.244571428571
1682,IXYS,LLTC,0.215430861723
1683,IXYS,LPTH,0.207553475936
1684,IXYS,LSCC,0.191639522258
1685,IXYS,MCHP,0.220155709343
1686,IXYS,MOSY,0.257449926722
1687,IXYS,MRVC,0.226690391459
1688,IXYS,MSCC,0.255935422602
1689,IXYS,MU,0.212980769231
1690,IXYS,MXIM,0.260688216893
1691,IXYS,NVDA,0.186147186147
1692,IXYS,OCLR,0.205505761844
1693,IXYS,ON,0.27345844504
1694,IXYS,OSIS,0.191811139801
1695,IXYS,OVTI,0.229500471254
1696,IXYS,PLAB,0.172651933702
1697,IXYS,PMCS,0.201670146138
1698,IXYS,POWI,0.209753539591
1699,IXYS,PXLW,0.200661521499
1700,IXYS,QUIK,0.205128205128
1701,IXYS,RMBS,0.27192008879
1702,IXYS,SIGM,0.207418252806
1703,IXYS,SLAB,0.236511156187
1704,IXYS,SMTC,0.285714285714
1705,IXYS,SUNE,0.226196005574
1706,IXYS,SWKS,0.213980789755
1707,IXYS,TSRA,0.179470198675
1708,IXYS,TXN,0.179220779221
1709,IXYS,VIAV,0.209388335704
1710,IXYS,XLNX,0.232843137255
1711,KOPN,ADI,0.215173315893
1712,KOPN,AFOP,0.194683908046
1713,KOPN,ALTR,0.193817468106
1714,KOPN,AMAT,0.169039145907
1715,KOPN,AMCC,0.201011959522
1716,KOPN,AMD,0.210110584518
1717,KOPN,AMKR,0.194341943419
1718,KOPN,ANAD,0.245067497404
1719,KOPN,ATML,0.209500609013
1720,KOPN,AXTI,0.24458983392
1721,KOPN,BRCM,0.17078275429
1722,KOPN,CCMP,0.185939553219
1723,KOPN,CEVA,0.181609195402
1724,KOPN,CREE,0.225946887244
1725,KOPN,CRUS,0.169976171565
1726,KOPN,CY,0.196213425129
1727,KOPN,DIOD,0.222100054975
1728,KOPN,DSPG,0.176515440335
1729,KOPN,EMAN,0.221330816423
1730,KOPN,EMKR,0.197321136883
1731,KOPN,EXAR,0.170642943793
1732,KOPN,FCS,0.176424970919
1733,KOPN,FNSR,0.173391494002
1734,KOPN,FORM,0.175501432665
1735,KOPN,IDTI,0.185422740525
1736,KOPN,INTC,0.174739863653
1737,KOPN,ISIL,0.193041526375
1738,KOPN,ISSI,0.213503649635
1739,KOPN,IXYS,0.244571428571
1740,KOPN,KOPN,1.0
1741,KOPN,LLTC,0.180097349919
1742,KOPN,LPTH,0.172233820459
1743,KOPN,LSCC,0.170365926815
1744,KOPN,MCHP,0.179405034325
1745,KOPN,MOSY,0.214807090719
1746,KOPN,MRVC,0.172401171303
1747,KOPN,MSCC,0.2005
1748,KOPN,MU,0.178386763185
1749,KOPN,MXIM,0.210467706013
1750,KOPN,NVDA,0.170673076923
1751,KOPN,OCLR,0.188542422045
1752,KOPN,ON,0.213553530752
1753,KOPN,OSIS,0.166796875
1754,KOPN,OVTI,0.222222222222
1755,KOPN,PLAB,0.162270183853
1756,KOPN,PMCS,0.172751558326
1757,KOPN,POWI,0.189048991354
1758,KOPN,PXLW,0.193090684762
1759,KOPN,QUIK,0.192240880139
1760,KOPN,RMBS,0.215430267062
1761,KOPN,SIGM,0.176160337553
1762,KOPN,SLAB,0.190658174098
1763,KOPN,SMTC,0.227171492205
1764,KOPN,SUNE,0.207661290323
1765,KOPN,SWKS,0.216896345117
1766,KOPN,TSRA,0.167933130699
1767,KOPN,TXN,0.159292035398
1768,KOPN,VIAV,0.166181606519
1769,KOPN,XLNX,0.186520376176
1770,LLTC,ADI,0.232299590404
1771,LLTC,AFOP,0.165954850519
1772,LLTC,ALTR,0.242354031511
1773,LLTC,AMAT,0.147362978283
1774,LLTC,AMCC,0.220751494449
1775,LLTC,AMD,0.217599234816
1776,LLTC,AMKR,0.180592991914
1777,LLTC,ANAD,0.196202531646
1778,LLTC,ATML,0.220098306936
1779,LLTC,AXTI,0.207187222715
1780,LLTC,BRCM,0.180690189996
1781,LLTC,CCMP,0.161199095023
1782,LLTC,CEVA,0.160120845921
1783,LLTC,CREE,0.188057386584
1784,LLTC,CRUS,0.203920090464
1785,LLTC,CY,0.210715713715
1786,LLTC,DIOD,0.224479682854
1787,LLTC,DSPG,0.1835285765
1788,LLTC,EMAN,0.190096516995
1789,LLTC,EMKR,0.181818181818
1790,LLTC,EXAR,0.205600306866
1791,LLTC,FCS,0.211964549483
1792,LLTC,FNSR,0.168403361345
1793,LLTC,FORM,0.177680798005
1794,LLTC,IDTI,0.208797032326
1795,LLTC,INTC,0.186657681941
1796,LLTC,ISIL,0.208142493639
1797,LLTC,ISSI,0.229714912281
1798,LLTC,IXYS,0.215430861723
1799,LLTC,KOPN,0.180097349919
1800,LLTC,LLTC,1.0
1801,LLTC,LPTH,0.163396590544
1802,LLTC,LSCC,0.208905992303
1803,LLTC,MCHP,0.202127659574
1804,LLTC,MOSY,0.204672897196
1805,LLTC,MRVC,0.168246445498
1806,LLTC,MSCC,0.211248285322
1807,LLTC,MU,0.204480457579
1808,LLTC,MXIM,0.258181818182
1809,LLTC,NVDA,0.182552504039
1810,LLTC,OCLR,0.160516605166
1811,LLTC,ON,0.234561494551
1812,LLTC,OSIS,0.167448574522
1813,LLTC,OVTI,0.222170252572
1814,LLTC,PLAB,0.146900269542
1815,LLTC,PMCS,0.172021146808
1816,LLTC,POWI,0.203645833333
1817,LLTC,PXLW,0.164354322305
1818,LLTC,QUIK,0.216772151899
1819,LLTC,RMBS,0.190254017626
1820,LLTC,SIGM,0.187919463087
1821,LLTC,SLAB,0.190792040577
1822,LLTC,SMTC,0.24593495935
1823,LLTC,SUNE,0.19692168402
1824,LLTC,SWKS,0.203909138933
1825,LLTC,TSRA,0.124763705104
1826,LLTC,TXN,0.170418006431
1827,LLTC,VIAV,0.17704011065
1828,LLTC,XLNX,0.22340942205
1829,LPTH,ADI,0.16073316884
1830,LPTH,AFOP,0.160734357437
1831,LPTH,ALTR,0.188325652842
1832,LPTH,AMAT,0.131185652607
1833,LPTH,AMCC,0.217208182912
1834,LPTH,AMD,0.195707879564
1835,LPTH,AMKR,0.165286404417
1836,LPTH,ANAD,0.214512040558
1837,LPTH,ATML,0.158875338753
1838,LPTH,AXTI,0.205800678803
1839,LPTH,BRCM,0.172623995567
1840,LPTH,CCMP,0.160458452722
1841,LPTH,CEVA,0.145341207349
1842,LPTH,CREE,0.239358600583
1843,LPTH,CRUS,0.2176209005
1844,LPTH,CY,0.206008583691
1845,LPTH,DIOD,0.191142950179
1846,LPTH,DSPG,0.208177445216
1847,LPTH,EMAN,0.20702070207
1848,LPTH,EMKR,0.256467110126
1849,LPTH,EXAR,0.221783295711
1850,LPTH,FCS,0.221038251366
1851,LPTH,FNSR,0.26197564276
1852,LPTH,FORM,0.132131026868
1853,LPTH,IDTI,0.155229846769
1854,LPTH,INTC,0.206817016914
1855,LPTH,ISIL,0.153920933247
1856,LPTH,ISSI,0.170249061754
1857,LPTH,IXYS,0.207553475936
1858,LPTH,KOPN,0.172233820459
1859,LPTH,LLTC,0.163396590544
1860,LPTH,LPTH,1.0
1861,LPTH,LSCC,0.148575305292
1862,LPTH,MCHP,0.228790199081
1863,LPTH,MOSY,0.209055876686
1864,LPTH,MRVC,0.286903440622
1865,LPTH,MSCC,0.227912932138
1866,LPTH,MU,0.186581469649
1867,LPTH,MXIM,0.198207171315
1868,LPTH,NVDA,0.133333333333
1869,LPTH,OCLR,0.141477905681
1870,LPTH,ON,0.174958813839
1871,LPTH,OSIS,0.182036888532
1872,LPTH,OVTI,0.188986232791
1873,LPTH,PLAB,0.110299769408
1874,LPTH,PMCS,0.173298731257
1875,LPTH,POWI,0.15255354201
1876,LPTH,PXLW,0.130157665213
1877,LPTH,QUIK,0.160797342193
1878,LPTH,RMBS,0.194854202401
1879,LPTH,SIGM,0.161648177496
1880,LPTH,SLAB,0.235860058309
1881,LPTH,SMTC,0.206564986737
1882,LPTH,SUNE,0.214263074485
1883,LPTH,SWKS,0.163477677073
1884,LPTH,TSRA,0.105243584976
1885,LPTH,TXN,0.124532535527
1886,LPTH,VIAV,0.271495327103
1887,LPTH,XLNX,0.189345314506
1888,LSCC,ADI,0.201153106983
1889,LSCC,AFOP,0.167477414871
1890,LSCC,ALTR,0.263537906137
1891,LSCC,AMAT,0.149132947977
1892,LSCC,AMCC,0.201646090535
1893,LSCC,AMD,0.229421136484
1894,LSCC,AMKR,0.186553603876
1895,LSCC,ANAD,0.178048780488
1896,LSCC,ATML,0.202280912365
1897,LSCC,AXTI,0.186844613918
1898,LSCC,BRCM,0.170062370062
1899,LSCC,CCMP,0.170199100835
1900,LSCC,CEVA,0.164606741573
1901,LSCC,CREE,0.175518672199
1902,LSCC,CRUS,0.188051323176
1903,LSCC,CY,0.206643658326
1904,LSCC,DIOD,0.189591078067
1905,LSCC,DSPG,0.179399467883
1906,LSCC,EMAN,0.163985701519
1907,LSCC,EMKR,0.151344590369
1908,LSCC,EXAR,0.190028606457
1909,LSCC,FCS,0.193195150567
1910,LSCC,FNSR,0.171057380007
1911,LSCC,FORM,0.185979971388
1912,LSCC,IDTI,0.210868281158
1913,LSCC,INTC,0.173262032086
1914,LSCC,ISIL,0.195203569437
1915,LSCC,ISSI,0.233599019007
1916,LSCC,IXYS,0.191639522258
1917,LSCC,KOPN,0.170365926815
1918,LSCC,LLTC,0.208905992303
1919,LSCC,LPTH,0.148575305292
1920,LSCC,LSCC,1.0
1921,LSCC,MCHP,0.190454336852
1922,LSCC,MOSY,0.206683804627
1923,LSCC,MRVC,0.157440690151
1924,LSCC,MSCC,0.181818181818
1925,LSCC,MU,0.204616998951
1926,LSCC,MXIM,0.199233716475
1927,LSCC,NVDA,0.184448462929
1928,LSCC,OCLR,0.155617585485
1929,LSCC,ON,0.192670738479
1930,LSCC,OSIS,0.15139900345
1931,LSCC,OVTI,0.197586726998
1932,LSCC,PLAB,0.166534496431
1933,LSCC,PMCS,0.170419426049
1934,LSCC,POWI,0.189931350114
1935,LSCC,PXLW,0.182424242424
1936,LSCC,QUIK,0.224056603774
1937,LSCC,RMBS,0.189516129032
1938,LSCC,SIGM,0.189518263632
1939,LSCC,SLAB,0.179347826087
1940,LSCC,SMTC,0.205754614549
1941,LSCC,SUNE,0.188084687346
1942,LSCC,SWKS,0.211834319527
1943,LSCC,TSRA,0.153674832962
1944,LSCC,TXN,0.166666666667
1945,LSCC,VIAV,0.144156951948
1946,LSCC,XLNX,0.262693156733
1947,MCHP,ADI,0.194935499283
1948,MCHP,AFOP,0.16641375822
1949,MCHP,ALTR,0.228434504792
1950,MCHP,AMAT,0.140488656195
1951,MCHP,AMCC,0.223308270677
1952,MCHP,AMD,0.22134551495
1953,MCHP,AMKR,0.206252916472
1954,MCHP,ANAD,0.22472815143
1955,MCHP,ATML,0.217693376563
1956,MCHP,AXTI,0.207751937984
1957,MCHP,BRCM,0.180507892931
1958,MCHP,CCMP,0.176923076923
1959,MCHP,CEVA,0.153418803419
1960,MCHP,CREE,0.226160935838
1961,MCHP,CRUS,0.247913769124
1962,MCHP,CY,0.230409777139
1963,MCHP,DIOD,0.226883561644
1964,MCHP,DSPG,0.225435425567
1965,MCHP,EMAN,0.1926910299
1966,MCHP,EMKR,0.195006934813
1967,MCHP,EXAR,0.246652572234
1968,MCHP,FCS,0.27452339688
1969,MCHP,FNSR,0.248306997743
1970,MCHP,FORM,0.154118241536
1971,MCHP,IDTI,0.188804975566
1972,MCHP,INTC,0.213444857497
1973,MCHP,ISIL,0.197146562905
1974,MCHP,ISSI,0.212873563218
1975,MCHP,IXYS,0.220155709343
1976,MCHP,KOPN,0.179405034325
1977,MCHP,LLTC,0.202127659574
1978,MCHP,LPTH,0.228790199081
1979,MCHP,LSCC,0.190454336852
1980,MCHP,MCHP,1.0
1981,MCHP,MOSY,0.21099796334
1982,MCHP,MRVC,0.235861182519
1983,MCHP,MSCC,0.246519246519
1984,MCHP,MU,0.218007503126
1985,MCHP,MXIM,0.233362521891
1986,MCHP,NVDA,0.156696428571
1987,MCHP,OCLR,0.1444332999
1988,MCHP,ON,0.196721311475
1989,MCHP,OSIS,0.167202572347
1990,MCHP,OVTI,0.201757890531
1991,MCHP,PLAB,0.139673913043
1992,MCHP,PMCS,0.17287043665
1993,MCHP,POWI,0.173460537728
1994,MCHP,PXLW,0.160288158487
1995,MCHP,QUIK,0.185607722685
1996,MCHP,RMBS,0.209438202247
1997,MCHP,SIGM,0.170264765784
1998,MCHP,SLAB,0.271486536333
1999,MCHP,SMTC,0.241604884431
2000,MCHP,SUNE,0.21027479092
2001,MCHP,SWKS,0.202338129496
2002,MCHP,TSRA,0.117948717949
2003,MCHP,TXN,0.145294725957
2004,MCHP,VIAV,0.205287713841
2005,MCHP,XLNX,0.217718345173
2006,MOSY,ADI,0.20341697811
2007,MOSY,AFOP,0.171883892999
2008,MOSY,ALTR,0.248455428067
2009,MOSY,AMAT,0.16257367387
2010,MOSY,AMCC,0.261325503356
2011,MOSY,AMD,0.244916820702
2012,MOSY,AMKR,0.20826873385
2013,MOSY,ANAD,0.224901359053
2014,MOSY,ATML,0.215926493109
2015,MOSY,AXTI,0.217225286381
2016,MOSY,BRCM,0.197674418605
2017,MOSY,CCMP,0.192953929539
2018,MOSY,CEVA,0.21626984127
2019,MOSY,CREE,0.21805081532
2020,MOSY,CRUS,0.220598977356
2021,MOSY,CY,0.237724084178
2022,MOSY,DIOD,0.226697892272
2023,MOSY,DSPG,0.235189783611
2024,MOSY,EMAN,0.227478403949
2025,MOSY,EMKR,0.208271347813
2026,MOSY,EXAR,0.218888888889
2027,MOSY,FCS,0.209023616496
2028,MOSY,FNSR,0.222672064777
2029,MOSY,FORM,0.184302325581
2030,MOSY,IDTI,0.202475247525
2031,MOSY,INTC,0.227014376463
2032,MOSY,ISIL,0.19243498818
2033,MOSY,ISSI,0.240788790867
2034,MOSY,IXYS,0.257449926722
2035,MOSY,KOPN,0.214807090719
2036,MOSY,LLTC,0.204672897196
2037,MOSY,LPTH,0.209055876686
2038,MOSY,LSCC,0.206683804627
2039,MOSY,MCHP,0.21099796334
2040,MOSY,MOSY,1.0
2041,MOSY,MRVC,0.206908115359
2042,MOSY,MSCC,0.222999562746
2043,MOSY,MU,0.212052560036
2044,MOSY,MXIM,0.22966507177
2045,MOSY,NVDA,0.197139938713
2046,MOSY,OCLR,0.179710144928
2047,MOSY,ON,0.213736791547
2048,MOSY,OSIS,0.171804641496
2049,MOSY,OVTI,0.23645320197
2050,MOSY,PLAB,0.160602258469
2051,MOSY,PMCS,0.201427438541
2052,MOSY,POWI,0.209542547959
2053,MOSY,PXLW,0.193647540984
2054,MOSY,QUIK,0.226886556722
2055,MOSY,RMBS,0.278242677824
2056,MOSY,SIGM,0.206801470588
2057,MOSY,SLAB,0.231716705158
2058,MOSY,SMTC,0.25
2059,MOSY,SUNE,0.237040319008
2060,MOSY,SWKS,0.205064548163
2061,MOSY,TSRA,0.181540342298
2062,MOSY,TXN,0.154252199413
2063,MOSY,VIAV,0.207624794295
2064,MOSY,XLNX,0.249765698219
2065,MRVC,ADI,0.169846614291
2066,MRVC,AFOP,0.181305398872
2067,MRVC,ALTR,0.198834196891
2068,MRVC,AMAT,0.135248773651
2069,MRVC,AMCC,0.242395132885
2070,MRVC,AMD,0.207515233582
2071,MRVC,AMKR,0.17532942899
2072,MRVC,ANAD,0.227653163709
2073,MRVC,ATML,0.172972972973
2074,MRVC,AXTI,0.1989746876
2075,MRVC,BRCM,0.210119047619
2076,MRVC,CCMP,0.162632375189
2077,MRVC,CEVA,0.157729805014
2078,MRVC,CREE,0.234511937141
2079,MRVC,CRUS,0.241897466117
2080,MRVC,CY,0.226226529376
2081,MRVC,DIOD,0.214608695652
2082,MRVC,DSPG,0.242865296804
2083,MRVC,EMAN,0.186404183328
2084,MRVC,EMKR,0.268054484708
2085,MRVC,EXAR,0.25045045045
2086,MRVC,FCS,0.235429227677
2087,MRVC,FNSR,0.306128376416
2088,MRVC,FORM,0.127469972879
2089,MRVC,IDTI,0.17760342368
2090,MRVC,INTC,0.228501892915
2091,MRVC,ISIL,0.174334140436
2092,MRVC,ISSI,0.182608695652
2093,MRVC,IXYS,0.226690391459
2094,MRVC,KOPN,0.172401171303
2095,MRVC,LLTC,0.168246445498
2096,MRVC,LPTH,0.286903440622
2097,MRVC,LSCC,0.157440690151
2098,MRVC,MCHP,0.235861182519
2099,MRVC,MOSY,0.206908115359
2100,MRVC,MRVC,1.0
2101,MRVC,MSCC,0.232784682566
2102,MRVC,MU,0.193808882907
2103,MRVC,MXIM,0.209343168247
2104,MRVC,NVDA,0.140780141844
2105,MRVC,OCLR,0.161805833
2106,MRVC,ON,0.201413427562
2107,MRVC,OSIS,0.190156599553
2108,MRVC,OVTI,0.199339933993
2109,MRVC,PLAB,0.115526423597
2110,MRVC,PMCS,0.214752567694
2111,MRVC,POWI,0.150155333103
2112,MRVC,PXLW,0.148852223816
2113,MRVC,QUIK,0.163636363636
2114,MRVC,RMBS,0.206181818182
2115,MRVC,SIGM,0.176529926026
2116,MRVC,SLAB,0.261771995043
2117,MRVC,SMTC,0.227642276423
2118,MRVC,SUNE,0.225342694751
2119,MRVC,SWKS,0.18321979204
2120,MRVC,TSRA,0.113492063492
2121,MRVC,TXN,0.133226964499
2122,MRVC,VIAV,0.27903030303
2123,MRVC,XLNX,0.193124368049
2124,MSCC,ADI,0.223684210526
2125,MSCC,AFOP,0.180055401662
2126,MSCC,ALTR,0.211361737678
2127,MSCC,AMAT,0.159847764034
2128,MSCC,AMCC,0.230707716913
2129,MSCC,AMD,0.218061674009
2130,MSCC,AMKR,0.2045
2131,MSCC,ANAD,0.236512731981
2132,MSCC,ATML,0.221613545817
2133,MSCC,AXTI,0.218400331538
2134,MSCC,BRCM,0.177064551028
2135,MSCC,CCMP,0.185185185185
2136,MSCC,CEVA,0.16
2137,MSCC,CREE,0.236534839925
2138,MSCC,CRUS,0.227697841727
2139,MSCC,CY,0.236010658546
2140,MSCC,DIOD,0.252327746741
2141,MSCC,DSPG,0.218867924528
2142,MSCC,EMAN,0.209900990099
2143,MSCC,EMKR,0.217442545669
2144,MSCC,EXAR,0.20891765552
2145,MSCC,FCS,0.24590747331
2146,MSCC,FNSR,0.225945587259
2147,MSCC,FORM,0.162072767365
2148,MSCC,IDTI,0.196744853997
2149,MSCC,INTC,0.216585365854
2150,MSCC,ISIL,0.202690166976
2151,MSCC,ISSI,0.198053527981
2152,MSCC,IXYS,0.255935422602
2153,MSCC,KOPN,0.2005
2154,MSCC,LLTC,0.211248285322
2155,MSCC,LPTH,0.227912932138
2156,MSCC,LSCC,0.181818181818
2157,MSCC,MCHP,0.246519246519
2158,MSCC,MOSY,0.222999562746
2159,MSCC,MRVC,0.232784682566
2160,MSCC,MSCC,1.0
2161,MSCC,MU,0.203330411919
2162,MSCC,MXIM,0.282661486158
2163,MSCC,NVDA,0.154949784792
2164,MSCC,OCLR,0.163535911602
2165,MSCC,ON,0.244849065644
2166,MSCC,OSIS,0.189803651395
2167,MSCC,OVTI,0.205619412516
2168,MSCC,PLAB,0.161426844015
2169,MSCC,PMCS,0.184039709813
2170,MSCC,POWI,0.173469387755
2171,MSCC,PXLW,0.164403491756
2172,MSCC,QUIK,0.173246632606
2173,MSCC,RMBS,0.25
2174,MSCC,SIGM,0.186015831135
2175,MSCC,SLAB,0.226011994003
2176,MSCC,SMTC,0.282901056676
2177,MSCC,SUNE,0.240467937608
2178,MSCC,SWKS,0.190657769304
2179,MSCC,TSRA,0.131564088086
2180,MSCC,TXN,0.171165996554
2181,MSCC,VIAV,0.224411603722
2182,MSCC,XLNX,0.208296557811
2183,MU,ADI,0.201199563795
2184,MU,AFOP,0.177712609971
2185,MU,ALTR,0.236865538736
2186,MU,AMAT,0.155112219451
2187,MU,AMCC,0.215460526316
2188,MU,AMD,0.249054820416
2189,MU,AMKR,0.201155462185
2190,MU,ANAD,0.198863636364
2191,MU,ATML,0.197226502311
2192,MU,AXTI,0.19508057676
2193,MU,BRCM,0.168029739777
2194,MU,CCMP,0.179374657159
2195,MU,CEVA,0.152664426308
2196,MU,CREE,0.198256254738
2197,MU,CRUS,0.208593463092
2198,MU,CY,0.219274287944
2199,MU,DIOD,0.209039548023
2200,MU,DSPG,0.184328615809
2201,MU,EMAN,0.186968838527
2202,MU,EMKR,0.184988179669
2203,MU,EXAR,0.216216216216
2204,MU,FCS,0.221178171305
2205,MU,FNSR,0.196183461667
2206,MU,FORM,0.182142857143
2207,MU,IDTI,0.205271160669
2208,MU,INTC,0.216879623403
2209,MU,ISIL,0.190843373494
2210,MU,ISSI,0.237440507668
