collab2,pnum
2,6802039
0,6802024
1,6802018
2,6802003
1,6801976
2,6802004
2,6801963
0,6801777
0,6839793
1,6801689
0,6801676
0,6801625
0,6801592
2,6801581
2,6801470
2,6801465
8,6801463
4,6801459
6,6801436
1,6839787
0,6801430
0,6801422
1,6801295
0,6801298
1,6801208
1,6801196
1,6801209
1,6801143
1,6801043
2,6801026
0,6839776
0,6800947
0,6800918
0,6800908
1,6800887
2,6800554
0,6800548
1,6799268
0,6800406
0,6799265
1,6799257
1,6839769
3,6799241
1,6799235
1,6799220
0,6798964
1,6798901
0,6798825
1,6798800
0,6798429
1,6798415
1,6798411
1,6842791
0,6839764
1,6798364
0,6798314
1,6798265
11,6798293
2,6798256
2,6798248
5,6798003
1,6798076
1,6797979
0,6798137
0,6839758
1,6797622
2,6797556
0,6795973
4,6797085
1,6795948
0,6795933
1,6795919
8,6795905
1,6795899
1,6795896
0,6839729
0,6795877
3,6795884
0,6795881
0,6795876
1,6795873
7,6795845
0,6795837
1,6795786
1,6795781
1,6795592
1,6839709
2,6795566
0,6795501
1,6795448
2,6795438
1,6795434
2,6795338
1,6795311
1,6795286
0,6795310
0,6795106
1,6839539
1,6795074
1,6794919
1,6794760
0,6794895
4,6794761
1,6794755
0,6794748
0,6794751
2,6794630
1,6794623
2,6839290
1,6794268
1,6794225
2,6794232
1,6794223
1,6793717
2,6793505
2,6793503
2,6793408
1,6792617
0,6792588
1,6839237
1,6792599
1,6792581
0,6792572
1,6792563
0,6792551
1,6792523
2,6792496
1,6792516
5,6792495
1,6792494
0,6839093
2,6792489
0,6792491
10,6792488
2,6792478
1,6792446
0,6792443
0,6792392
1,6792438
1,6792272
1,6792179
0,6839049
0,6792102
0,6791889
2,6791759
1,6791428
0,6791412
2,6791832
5,6791399
0,6791376
0,6791372
7,6791364
0,6838957
7,6791356
0,6791234
4,6791209
5,6791189
2,6791210
0,6791114
1,6791102
6,6791035
1,6790780
2,6790748
0,6842776
0,6838945
2,6790731
3,6790709
1,6790704
0,6790336
0,6789554
0,6789236
1,6789157
0,6789142
0,6838944
1,6789131
0,6789136
1,6789066
0,6789063
2,6789037
1,6789056
1,6789027
6,6788837
1,6788809
0,6788836
0,6838939
0,6788727
1,6788724
1,6788708
0,6788704
2,6838910
1,6838863
1,6838683
2,6838658
0,6838383
1,6838329
1,6838294
0,6842696
1,6838313
1,6838299
0,6837423
1,6837306
1,6837058
6,6837057
0,6836872
1,6836841
1,6836853
0,6836850
0,6842572
0,6836826
0,6836816
0,6836809
1,6836755
0,6836704
0,6836604
0,6836544
1,6836407
2,6836016
0,6836167
0,6842452
1,6836176
1,6834549
0,6835911
0,6834355
2,6834323
1,6834307
1,6834291
1,6834260
2,6834133
0,6842228
2,6834123
0,6834112
2,6833983
0,6833863
0,6833833
0,6833817
4,6833762
1,6833735
1,6833615
3,6833563
1,6842827
0,6788311
0,6787902
1,6779103
1,6779089
5,6779084
2,6779070
1,6779065
2,6779062
1,6779054
3,6779053
1,6779045
0,6779013
1,6787899
3,6778750
0,6779007
2,6778727
0,6778671
1,6778667
0,6778645
1,6778607
0,6778554
1,6778548
1,6778450
0,6787453
1,6778107
0,6778444
1,6778102
4,6778033
1,6777975
2,6777970
1,6777921
0,6777870
1,6777918
0,6777818
0,6787444
1,6777810
1,6777760
2,6777759
0,6777664
0,6777663
0,6777648
2,6777320
0,6776493
4,6776221
0,6775787
1,6787443
2,6775786
1,6775785
2,6775776
1,6775770
1,6775748
0,6775747
4,6775746
1,6775728
1,6775700
1,6775719
0,6787061
0,6775539
2,6775425
1,6775360
0,6775413
0,6775345
1,6775282
1,6775271
0,6775244
2,6775181
1,6775150
0,6787247
1,6775180
2,6775129
4,6775122
1,6775076
2,6774955
1,6774990
0,6774950
0,6774819
1,6774927
4,6774728
1,6787440
2,6774735
0,6774710
1,6774696
3,6774686
10,6774678
0,6774658
0,6774471
0,6774333
4,6774310
0,6774032
1,6786739
1,6774037
0,6773963
1,6773291
0,6773953
0,6773171
0,6772612
1,6772383
1,6772366
1,6772324
7,6772352
1,6772322
0,6772320
10,6772319
3,6772317
1,6772307
0,6772300
1,6772298
1,6772293
9,6772291
0,6772276
2,6788222
7,6785890
1,6772273
0,6772266
1,6772258
0,6772257
1,6772253
0,6772247
3,6772241
1,6772245
0,6772228
1,6772200
1,6785885
1,6772097
0,6772175
0,6772025
4,6771862
2,6771845
0,6771931
2,6771834
1,6771841
2,6771830
2,6771759
1,6785851
0,6771704
1,6771669
2,6771595
5,6771664
0,6771594
7,6771515
0,6771508
1,6771410
1,6771314
1,6771305
0,6785846
0,6771261
0,6771194
0,6771174
1,6771171
3,6771134
1,6771131
6,6771102
1,6771011
0,6770969
2,6770966
1,6785829
0,6770575
0,6770568
1,6770524
1,6770531
1,6769816
1,6769059
8,6769058
0,6769047
1,6769041
2,6768665
0,6785828
1,6768509
11,6768372
1,6768369
0,6768351
1,6768297
0,6767765
2,6767774
0,6767731
0,6766492
1,6766502
1,6785806
0,6766486
0,6766474
2,6766446
0,6766470
1,6766449
2,6766385
1,6766419
1,6766354
0,6766290
1,6785803
0,6766286
3,6765975
1,6765924
0,6765910
1,6765923
0,6765878
1,6765797
1,6765582
8,6765681
0,6765576
2,6785797
1,6765574
1,6765512
1,6765414
0,6765411
1,6765399
0,6764891
1,6764877
2,6765273
0,6764876
6,6764325
1,6785793
3,6763608
3,6763484
2,6763456
5,6763047
3,6763368
1,6762957
3,6762939
2,6762765
6,6762759
3,6788163
0,6785767
5,6762629
1,6762464
0,6762435
0,6762424
0,6761813
4,6762076
1,6761625
1,6760882
0,6760869
1,6785784
1,6760822
4,6760816
4,6760801
1,6760799
0,6760783
0,6760704
2,6760529
1,6760465
8,6760441
0,6785751
1,6760329
5,6760307
1,6760031
0,6759998
0,6759861
0,6759858
1,6759646
0,6759112
1,6757878
1,6757841
0,6785709
0,6757817
1,6757816
0,6757815
1,6757814
0,6757798
1,6757784
0,6757711
1,6757672
2,6757430
0,6757259
2,6785681
0,6757360
1,6757242
2,6757209
2,6757170
0,6756996
2,6757091
1,6756940
11,6756841
2,6756823
1,6756810
0,6785621
0,6756743
2,6756669
2,6756620
0,6756163
0,6756158
1,6755656
1,6754867
0,6754844
0,6754840
1,6754829
0,6785430
1,6754828
8,6754815
3,6754812
1,6754787
0,6754764
1,6754759
0,6754758
1,6754754
0,6754692
0,6785354
0,6754751
4,6754689
1,6754688
1,6754431
1,6754407
1,6753922
1,6754209
0,6753879
0,6753860
0,6753747
1,6785294
0,6753710
3,6753639
1,6753613
0,6753582
5,6752844
2,6753541
0,6753209
1,6752720
3,6752634
1,6752635
2,6785190
0,6751837
4,6752204
1,6751782
0,6752053
0,6751752
2,6751725
3,6751659
1,6751647
0,6751640
0,6751456
5,6788156
1,6785184
1,6751451
1,6751448
3,6751379
0,6751307
0,6751251
4,6751235
1,6751205
2,6751141
1,6751099
4,6751087
1,6785148
1,6751002
0,6750879
1,6750689
1,6750551
0,6750536
3,6750549
0,6750133
0,6750078
1,6749760
0,6749733
1,6785134
2,6749012
1,6748553
1,6748549
1,6748548
1,6748538
0,6748526
2,6748513
10,6748516
3,6748512
0,6785123
0,6748505
1,6748509
1,6748506
1,6748484
1,6748478
0,6748482
2,6748465
0,6748466
2,6748423
0,6748412
4,6785118
1,6748352
1,6748366
1,6748350
0,6748336
10,6748118
1,6748027
4,6747997
0,6747949
2,6747893
7,6747887
0,6784918
0,6747912
2,6747873
1,6747855
1,6747820
3,6747819
0,6747695
6,6747657
6,6747658
0,6747598
0,6747653
1,6784890
0,6747506
3,6747490
7,6747483
5,6747474
1,6747369
2,6747389
0,6747362
1,6747470
1,6747475
2,6747216
0,6784884
1,6746967
1,6746727
0,6746212
0,6746498
1,6745298
3,6745337
1,6745346
1,6745353
0,6745026
0,6744826
0,6784749
1,6745018
1,6744810
0,6744795
1,6744669
1,6744671
3,6744655
1,6744301
1,6744287
0,6744116
0,6744275
1,6784722
0,6744088
0,6743740
0,6743697
1,6743712
4,6743683
1,6743664
0,6743069
0,6742160
1,6743037
1,6742170
2,6788155
1,6784737
0,6742108
1,6742112
3,6742098
3,6742085
2,6742080
0,6742073
3,6742060
2,6742050
1,6742051
0,6742047
1,6784695
0,6742040
3,6742039
2,6741978
1,6741990
1,6741791
1,6741662
4,6741602
6,6741496
0,6741470
3,6741465
1,6784688
0,6741282
1,6741165
0,6741200
5,6741107
2,6784647
0,6784558
1,6784532
0,6784524
12,6784491
0,6784470
0,6784004
2,6788118
1,6782484
1,6782611
1,6782472
4,6782469
2,6782463
0,6782461
4,6782457
1,6782435
1,6782446
2,6782455
0,6787920
1,6782432
0,6782429
1,6782250
0,6782249
0,6782130
2,6782164
0,6782086
1,6782139
0,6781912
0,6782001
1,6787970
5,6781911
1,6781892
8,6781701
0,6781670
1,6781588
1,6781589
1,6781434
3,6781428
3,6781573
0,6781217
0,6787919
1,6781053
1,6780658
10,6780057
2,6780047
2,6780019
6,6779123
2,6779893
1,6779122
4,6779108
0,6779104
2,6788584
6,6740913
1,6738869
0,6731515
7,6731493
1,6731325
1,6731297
0,6731290
0,6731272
2,6731306
1,6731282
5,6731221
1,6731138
0,6738861
0,6731164
2,6730988
1,6730972
1,6730860
0,6730598
0,6730615
3,6730542
0,6728964
1,6728951
3,6728893
3,6738848
1,6728858
0,6728867
1,6728845
0,6728807
2,6728801
2,6728778
1,6728800
0,6728674
1,6728313
1,6738844
1,6728265
0,6728260
0,6728249
1,6728243
0,6727772
1,6727597
3,6727594
0,6727549
0,6727154
1,6726529
2,6738831
0,6725431
2,6725406
2,6725390
0,6725388
0,6725386
1,6725384
1,6725371
1,6725373
3,6725362
0,6738818
1,6725349
0,6725342
1,6725341
1,6725339
0,6725247
0,6725246
0,6724948
0,6724848
2,6724814
0,6724797
1,6738793
1,6724767
1,6724790
11,6724649
8,6724648
1,6724442
0,6724611
1,6724391
1,6724389
0,6724329
3,6724183
1,6738743
1,6724078
1,6724091
1,6724082
1,6724390
1,6724077
3,6723622
1,6722908
0,6723167
2,6721943
1,6721926
0,6738675
2,6721925
1,6721924
1,6721918
1,6721873
1,6721868
1,6721866
3,6721842
1,6721849
0,6721835
0,6721815
0,6738607
1,6721699
0,6721544
1,6721357
2,6721363
3,6721222
2,6721216
3,6721077
1,6721087
0,6720827
3,6720956
5,6740591
2,6738520
0,6720826
1,6720814
0,6720803
1,6720631
1,6720756
1,6720118
0,6719920
5,6719614
2,6718512
0,6718475
1,6738358
1,6718494
0,6718461
1,6718453
1,6718451
1,6718441
1,6718440
0,6718424
0,6718417
0,6718407
1,6718416
0,6738201
1,6718401
0,6718414
0,6718393
1,6717965
1,6718370
1,6717951
1,6717834
7,6717823
2,6717856
0,6717855
0,6738192
1,6717798
1,6717455
1,6717616
0,6717445
0,6717621
0,6717581
2,6717567
2,6717441
0,6717428
0,6717246
1,6738105
3,6717277
4,6717221
2,6717265
0,6717268
6,6717213
0,6717128
1,6717073
3,6716723
1,6716707
1,6715663
0,6738069
0,6716046
1,6716771
1,6717066
3,6715495
1,6715111
0,6715094
0,6715091
0,6715075
1,6715064
2,6715067
1,6738068
0,6715009
1,6715004
0,6714891
0,6714415
0,6714890
0,6714218
0,6714061
0,6714092
1,6714054
0,6714180
0,6738041
2,6713871
1,6713873
0,6713859
0,6713860
0,6713684
1,6713366
1,6713385
1,6713358
3,6713314
0,6711741
4,6737924
1,6713318
0,6711712
1,6711675
1,6711669
3,6712515
0,6711654
2,6711662
1,6711653
5,6711640
0,6711526
5,6737909
1,6711630
0,6711447
1,6711301
0,6711216
3,6711206
7,6711027
1,6710845
0,6711205
0,6710784
0,6710740
0,6740579
0,6737883
0,6710656
4,6710642
2,6710627
2,6710444
1,6710440
1,6710266
1,6710255
1,6709971
10,6709911
1,6709898
1,6737880
2,6709277
1,6709885
2,6708321
1,6708325
0,6708284
2,6708274
1,6708269
0,6708256
0,6708241
1,6708240
1,6737754
1,6708235
1,6708229
2,6708210
5,6708243
0,6707970
0,6707940
2,6707928
5,6707926
1,6707868
1,6707853
2,6737745
1,6707816
5,6707755
2,6707753
0,6707752
1,6707749
0,6707712
1,6707708
0,6707343
2,6707318
0,6707281
1,6737728
1,6707120
1,6707145
1,6707118
1,6706981
1,6706974
2,6706584
1,6706556
1,6706553
0,6705928
0,6706158
2,6737710
1,6706562
1,6705144
1,6704892
1,6704877
1,6704845
1,6704840
0,6704835
1,6704825
4,6704818
5,6737699
1,6704781
0,6704770
0,6704580
1,6704332
1,6704880
3,6704319
1,6704277
0,6704251
0,6704211
1,6704204
1,6737365
0,6704007
1,6703882
4,6704187
2,6704707
0,6703881
1,6703697
5,6703878
1,6703685
1,6703672
0,6703625
0,6737570
1,6703299
0,6703324
1,6703291
1,6702620
2,6703069
1,6701469
3,6701414
2,6701338
2,6701293
2,6701339
0,6737360
1,6701272
0,6700999
1,6701004
2,6700978
0,6700917
5,6700800
1,6700820
1,6700785
1,6700782
1,6740427
1,6737358
0,6700700
1,6700649
0,6700563
1,6700464
1,6700457
1,6700455
3,6700266
1,6700209
0,6699798
1,6699797
0,6736552
1,6698011
0,6697980
4,6697932
1,6697933
0,6697912
1,6697929
0,6697904
0,6697896
2,6697892
3,6697888
1,6735773
0,6697611
4,6697534
2,6697421
1,6697420
1,6697282
1,6697112
2,6697099
1,6697072
1,6697080
0,6696988
0,6735982
1,6696873
2,6696758
0,6696760
0,6696635
1,6696345
4,6696333
3,6696327
0,6694468
0,6696320
0,6694444
1,6735712
2,6694421
3,6694426
1,6694418
0,6694409
1,6694401
1,6694397
4,6694390
0,6694392
1,6694383
1,6694380
0,6735696
0,6694378
1,6694361
1,6694337
0,6693823
0,6694076
2,6693797
0,6694061
1,6693641
1,6693637
1,6693550
1,6735702
0,6693515
0,6693481
6,6693461
0,6693436
1,6693450
1,6693412
2,6693332
4,6693331
0,6692995
1,6692993
1,6735688
0,6692329
1,6692280
1,6692878
1,6692161
5,6691407
0,6691276
3,6691242
0,6691241
0,6691239
1,6691238
1,6735682
0,6691234
1,6691223
1,6691222
1,6691192
1,6691170
0,6690768
0,6691106
0,6690727
0,6690694
0,6690667
1,6735675
1,6690647
1,6690607
1,6690604
1,6690357
1,6690306
2,6690239
0,6690221
0,6690205
2,6690036
0,6690026
2,6739879
0,6735662
1,6689702
2,6689675
1,6689057
1,6687846
0,6687844
7,6687840
3,6687838
1,6687821
3,6687810
1,6687790
1,6735659
2,6687809
0,6687754
3,6687721
0,6687715
0,6687496
2,6687427
2,6687358
0,6687325
2,6687269
1,6687262
1,6735418
1,6687246
0,6687172
11,6686863
3,6686820
1,6686819
1,6686791
6,6686794
0,6686793
5,6686762
0,6686778
2,6735174
0,6686760
0,6686666
0,6686659
0,6686247
2,6684346
2,6684395
1,6684322
0,6684311
0,6684294
0,6684288
0,6735131
1,6684272
0,6684252
0,6683955
0,6684015
0,6683884
7,6683850
1,6683467
2,6683383
2,6682989
1,6682802
1,6734862
1,6681335
0,6681327
0,6681320
0,6681317
1,6734853
0,6734617
0,6734683
1,6734655
0,6738963
0,6734548
1,6734544
0,6734533
2,6734498
1,6734534
1,6734443
2,6734445
6,6734371
1,6734118
1,6734094
0,6739498
2,6734093
2,6733679
0,6733384
3,6732746
0,6733144
1,6732373
0,6732356
0,6732329
1,6732288
2,6732306
2,6738939
1,6732264
1,6732261
1,6732260
0,6732257
1,6732242
1,6732203
1,6732190
0,6732175
0,6732166
1,6732136
2,6738878
0,6732126
0,6732133
1,6732071
0,6732053
0,6731843
1,6731807
5,6731758
2,6731706
0,6731687
0,6731688
0,6741102
1,6681300
10,6680526
3,6668311
1,6668309
1,6668306
0,6668298
0,6668179
1,6668246
2,6667998
10,6667920
3,6667655
1,6667645
2,6680262
1,6667548
1,6667522
1,6667435
1,6667251
1,6667232
5,6667225
2,6667090
0,6666927
1,6666705
0,6666742
3,6680218
2,6665927
1,6665805
1,6665792
1,6665794
0,6665783
2,6665756
9,6665775
1,6665731
1,6665728
1,6665720
4,6665627
6,6665624
0,6665453
2,6665337
1,6665321
1,6665014
1,6665306
1,6665010
0,6664906
1,6678837
1,6664834
0,6664792
2,6664775
1,6664620
1,6664483
1,6664173
0,6664556
0,6662618
1,6664168
13,6662419
0,6678833
1,6662305
2,6662297
2,6662274
1,6662278
0,6662276
4,6662273
0,6662271
0,6662267
0,6662249
1,6662233
8,6678825
0,6662200
1,6662173
1,6662060
0,6661943
1,6661861
2,6661848
1,6661815
2,6661814
2,6661794
1,6661773
2,6678816
2,6661660
0,6661277
6,6661269
1,6661264
1,6661263
1,6661094
5,6661213
4,6661085
1,6660649
2,6660548
1,6678815
1,6659946
0,6658732
1,6658730
0,6658657
1,6658621
1,6658631
1,6658559
2,6658533
1,6658532
0,6658520
1,6678812
0,6658512
7,6658509
0,6658465
0,6658447
1,6658399
1,6658031
1,6658018
1,6657959
2,6657862
0,6657859
1,6681292
2,6678810
0,6657663
3,6657507
0,6657474
1,6657457
2,6657275
2,6657131
1,6655969
1,6656822
0,6654944
1,6655022
3,6678808
0,6655924
1,6654909
5,6654899
1,6654895
0,6654890
0,6654846
1,6654845
1,6654837
1,6654822
3,6654502
1,6678807
2,6654501
0,6654483
1,6654369
0,6654264
1,6654241
0,6654214
1,6653953
0,6653904
3,6653893
0,6653891
1,6678777
2,6653866
0,6653755
5,6653730
0,6653563
2,6653700
0,6653229
12,6651869
0,6653161
1,6651736
1,6651188
0,6678776
1,6651158
2,6651151
1,6651145
0,6651141
0,6651115
0,6651113
2,6651109
1,6651107
1,6651032
0,6650817
5,6678761
0,6650823
3,6650802
2,6650688
0,6650695
0,6650589
0,6650586
1,6650556
2,6650542
6,6650332
0,6650324
1,6678635
1,6650322
3,6650204
0,6650184
1,6650171
4,6650161
0,6650170
1,6650159
1,6650136
0,6650133
0,6650096
0,6678708
0,6649990
6,6649937
2,6649898
0,6649928
1,6649529
1,6649515
1,6648204
1,6647545
0,6647507
1,6678393
0,6647500
0,6647494
2,6647482
1,6647455
0,6647451
0,6647454
3,6647444
1,6647443
1,6647438
1,6647423
0,6678418
2,6647349
1,6647411
0,6647131
2,6647032
7,6646991
0,6646904
0,6646903
2,6646874
0,6646808
1,6646686
1,6681275
1,6678253
1,6646720
1,6646681
10,6646577
1,6646647
1,6646340
1,6646324
0,6646245
1,6645832
2,6645877
1,6645831
1,6677957
2,6645567
1,6645353
1,6644536
10,6643836
0,6643827
0,6643770
10,6643768
1,6643747
1,6643742
1,6643745
2,6677787
2,6643743
0,6643721
0,6643733
1,6643716
3,6643374
0,6643367
0,6643364
1,6643200
1,6643199
4,6643132
0,6677783
6,6643161
2,6643169
0,6643110
2,6642987
0,6642963
0,6642942
2,6642915
0,6642774
3,6642765
0,6642763
1,6677253
0,6642861
0,6642629
0,6642557
2,6642158
0,6642531
1,6642141
0,6642102
2,6642133
0,6641982
0,6641959
0,6677233
10,6640329
0,6640313
4,6640274
0,6640268
2,6640261
0,6640235
1,6640194
4,6640017
0,6639956
1,6675380
1,6639983
6,6639832
2,6639864
3,6639827
2,6639799
2,6639820
1,6639714
0,6639691
1,6639598
1,6639572
1,6675376
2,6639472
5,6639481
1,6639438
0,6639450
9,6639426
4,6639423
0,6675365
2,6675324
0,6681263
1,6675304
2,6675280
1,6675282
4,6675266
1,6675263
0,6675254
1,6675238
0,6674904
0,6675057
1,6674793
1,6681243
1,6674648
7,6674649
6,6674640
0,6674493
0,6674487
2,6674479
0,6674433
3,6674308
0,6674146
1,6674115
1,6680936
5,6673697
0,6673648
0,6672912
1,6672902
3,6672892
0,6672891
3,6672880
1,6672722
1,6672370
0,6671947
0,6680910
1,6671873
1,6671847
1,6671880
2,6671837
1,6671827
0,6671810
0,6671801
1,6671795
1,6671785
2,6681060
2,6671780
0,6671771
0,6671764
2,6671722
1,6671707
0,6671419
1,6671172
0,6670965
0,6671088
0,6670996
0,6680631
0,6671054
1,6670833
1,6670800
0,6670633
0,6670210
1,6670558
1,6668324
0,6668372
1,6668347
1,6668317
2,6681304
1,6931089
1,6060795
1,6058030
0,6057612
1,6055149
1,6054369
0,6054012
0,6051474
0,6051457
1,6040707
0,6037628
2,6034411
1,6018270
1,6016067
0,6014055
2,6919715
1,6909146
0,6873703
0,6882942
0,6862352
0,6853252
0,6861283
0,6829354
0,6829353
1,6812108
0,6809416
1,6794924
1,6785324
2,6680604
3,6759719
1,6621256
3,6534347
0,6519322
0,6504927
2,6492705
1,6441447
0,6469519
0,6434232
0,6285056
0,6292033
3,6278263
1,6278186
1,6275093
1,6274460
0,6259151
1,6255195
0,6249182
2,6246090
3,6246220
3,6242784
0,6238981
0,6236083
1,6236088
0,6233335
1,6233293
0,6232833
1,6229389
2,6218701
1,6215168
3,6214673
1,6211550
2,6211056
0,6198150
0,6198166
0,6198127
2,6194290
0,6188575
6,6188105
3,6181120
0,6172556
1,6172541
0,6167131
1,6162702
1,6159663
2,6153495
1,6140652
1,6157076
2,6140152
0,6137189
3,6137139
1,6130172
2,6121105
3,6121089
2,6118398
2,6118336
0,6114896
0,6110799
3,6114768
1,6114191
0,6110763
1,6108352
0,6108182
2,6107950
1,6107875
0,6104062
0,6091274
0,6081009
0,6078077
2,6077744
2,6069502
0,6066878
2,6069403
1,6064340
1,6939473
1,6892575
1,6277776
0,6306728
0,6107674
0,6091086
1,6936908
0,6922320
0,6917227
0,6897492
0,6832356
0,6798060
0,6771478
0,6771119
0,6771056
0,6759692
1,6734476
0,6731002
0,6727585
0,6727527
0,6710463
2,6710405
2,6683344
0,6670216
0,6657480
0,6638808
0,6583665
0,6642551
0,6583505
0,6534343
0,6507239
0,6323090
0,6162665
0,6147393
0,6392806
1,6403985
0,6320568
1,6317175
3,6232937
2,6232136
8,6143582
4,6140980
1,6097352
1,6121950
6,6073034
4,6072445
8,6027958
4,6043800
1,6967697
0,6955985
3,6919935
1,6911079
1,6909419
1,6881983
1,6847060
1,6847052
1,6800879
1,6750480
1,6734091
1,6683584
3,6677936
4,6636185
8,6627953
2,6624046
1,6608654
3,6593978
6,6559825
2,6558008
3,6552704
7,6545654
8,6521940
2,6511187
3,6486929
6,6486862
1,6479313
2,6476784
1,6452572
2,6452577
2,6449023
4,6448944
1,6424321
8,6424020
2,6414783
0,6980052
0,6975658
0,6972624
1,6949965
0,6961279
5,6967591
0,6946914
0,6944556
0,6940261
2,6937178
0,6927717
1,6897717
1,6894461
0,6891433
0,6888207
0,6879215
0,6861892
0,6853565
0,6847245
0,6836105
4,6819094
0,6809503
0,6803752
0,6797549
0,6795007
0,6768173
2,6774611
0,6750690
1,6744296
0,6703692
1,6724174
4,6700364
0,6677210
2,6674274
0,6651036
0,6670850
0,6650174
1,6628165
1,6636111
0,6639526
2,6614313
0,6611131
2,6608402
0,6603812
0,6593724
0,6587061
4,6570372
2,6580258
0,6563381
0,6535042
0,6545530
0,6534966
0,6531909
0,6522187
0,6528850
4,6522118
0,6522116
0,6522083
1,6518733
0,6516291
1,6504351
1,6501329
0,6498466
0,6495993
2,6492924
0,6492678
2,6476589
2,6465909
0,6462525
0,6459321
0,6438005
1,6411531
2,6411242
6,6404251
1,6369665
0,6359576
0,6362677
0,6356140
1,6344773
2,6310567
2,6342817
0,6307356
2,6304066
0,6300845
0,6271720
2,6281717
0,6271719
0,6265929
1,6229385
0,6208279
0,6198236
0,6188269
2,6181263
0,6177787
2,6169506
1,6167242
0,6166566
6,6166527
0,6163494
0,6150803
3,6144250
0,6144194
0,6140950
2,6130575
0,6127815
0,6127785
2,6124818
3,6118263
1,6121908
2,6111439
0,6100678
3,6097178
0,6091235
0,6087817
0,6087787
0,6084440
0,6051963
1,6046433
0,6040686
1,6038400
0,6034517
1,6018549
1,6011440
0,6968198
0,6961551
1,6954177
1,6952143
1,6946717
0,6937108
0,6924699
0,6930631
1,6919853
0,6917327
1,6911934
1,6903619
2,6903447
1,6894585
1,6882848
2,6879281
0,6859098
2,6828658
0,6819201
1,6813319
1,6806789
1,6803817
0,6803643
0,6798258
1,6775337
1,6768905
1,6784768
0,6720908
0,6667672
1,6657522
1,6646526
0,6621385
1,6600179
2,6587072
0,6580304
1,6559792
1,6522288
1,6434136
1,6559513
0,6390845
1,6977602
0,6976044
0,6967526
1,6931040
0,6927714
1,6962842
1,6919984
1,6912262
1,6911896
0,6891425
0,6888790
0,6888530
0,6888401
1,6861324
0,6859473
5,6859091
1,6847257
1,6855585
1,6833801
2,6841839
1,6807209
5,6803799
2,6799193
1,6798372
1,6773973
0,6765431
0,6760577
1,6767798
1,6734723
0,6720898
1,6707344
1,6693489
0,6704559
1,6667868
2,6686250
1,6642867
0,6630845
2,6621135
1,6607962
0,6590439
2,6593200
2,6593640
0,6580318
1,6586987
0,6570438
2,6567878
0,6563370
1,6545544
1,6554470
1,6559720
1,6547571
0,6538496
1,6538394
1,6516187
1,6507272
1,6512411
1,6501816
0,6507172
0,6498084
0,6492860
3,6492237
2,6489848
9,6489217
3,6479394
1,6476678
5,6486818
1,6475873
1,6472935
0,6472858
0,6462526
1,6469454
2,6462520
0,6445599
0,6441671
0,6433658
2,6404657
1,6433527
1,6400544
0,6400416
1,6393062
1,6400203
0,6384636
5,6380877
0,6362688
1,6362608
1,6359467
2,6359514
3,6359427
1,6358809
3,6356736
1,6356225
0,6356135
3,6351996
3,6346742
0,6335661
3,6329878
0,6329868
1,6329865
1,6329848
1,6307442
5,6304199
2,6298066
1,6303413
0,6300827
1,6271715
5,6266001
0,6265761
4,6255728
3,6229190
1,6233689
0,6212369
0,6208196
5,6222473
0,6211806
0,6208127
0,6204728
0,6204655
0,6188280
1,6188281
1,6188498
0,6188088
2,6181204
0,6169445
0,6169444
0,6169428
0,6163198
0,6169295
0,6166603
5,6154063
1,6154092
0,6154085
5,6147397
0,6137366
0,6114913
1,6127882
0,6104232
0,6121764
0,6091275
0,6087816
1,6084473
0,6081572
0,6069516
0,6049251
1,6058027
3,6031878
1,6020785
0,6014045
0,6011427
1,6667918
0,6601210
2,6438130
2,6243787
2,6978331
1,6922408
1,6735642
0,6728743
1,6668299
2,6976158
0,6975679
1,6963270
1,6956495
0,6952711
1,6944739
0,6937084
0,6934728
1,6933199
1,6931075
0,6912594
1,6922084
1,6909388
1,6847904
1,6810435
0,6813529
1,6788233
1,6775526
1,6772090
0,6762570
0,6760674
1,6728856
1,6720866
2,6700931
1,6708268
0,6697922
1,6697897
2,6696316
1,6687293
0,6683587
1,6677860
1,6677759
2,6667684
0,6653878
0,6628102
1,6606670
0,6604169
1,6601160
5,6593639
3,6578139
2,6571617
1,6563740
0,6573723
1,6556046
1,6509825
0,6509797
3,6496113
2,6504191
2,6483183
3,6480110
0,6476648
0,6473484
2,6463798
1,6462621
0,6552625
2,6459335
5,6463544
1,6459616
0,6456044
1,6446212
1,6432773
3,6424263
1,6427202
1,6432761
2,6424211
1,6552567
1,6407581
2,6393589
1,6384762
2,6384670
0,6359475
3,6356161
0,6349058
1,6342807
2,6345353
5,6339413
3,6542106
2,6333549
2,6321319
1,6306684
2,6304823
2,6300183
2,6268764
0,6245597
2,6243798
1,6236595
5,6230275
3,6535061
2,6222761
5,6225678
0,6218900
1,6208500
2,6205539
0,6208191
0,6204708
2,6201491
0,6198691
0,6191701
2,6522981
3,6192463
0,6184659
1,6180433
1,6175312
1,6175267
1,6166960
0,6166650
0,6160421
2,6159765
0,6157695
4,6516182
1,6151238
0,6139676
0,6122205
0,6118400
0,6108326
1,6103576
1,6098160
4,6091935
1,6087241
0,6084935
2,6515464
2,6078208
0,6060955
0,6057742
3,6058294
2,6057721
2,6057705
0,6055211
1,6052035
2,6049289
1,6047380
0,6510403
0,6043746
1,6031510
1,6029241
1,6020792
0,6020841
0,6016019
0,6559783
0,6713861
0,6713350
20,6704828
0,6704491
15,6704188
4,6704107
0,6704049
21,6703714
0,6703709
